0,11,34,0.9978,0.56,9.4,5
0.24,5,20,0.9966,0.59,9.9,5
0.24,16,53,0.9993,0.72,11,6
0.74,6,15,1.0008,0.79,8.4,6
0.49,38,106,0.9982,0.59,9.1,5
0.24,10,28,0.9983,0.78,9.5,6
0.49,6,21,0.9987,0.86,10.7,6
0.49,27,69,0.9994,0.75,10.4,6
0.49,6,25,0.9975,0.61,9.4,6
0.01,9,25,0.9958,0.56,9.5,6
0.24,14,45,0.998,0.73,10,6
0.24,14,44,0.998,0.74,10,6
0.24,32,96,0.9934,0.62,11.5,5
0.49,10,23,1.00315,0.74,11.1,5
0.49,10,23,1.00315,0.74,11.1,5
0.49,10,17,1.0002,0.56,11.7,6
0.49,10,23,1.00315,0.74,11.1,5
0.49,10,17,1.0002,0.56,11.7,6
0.49,6,47,1.0021,0.68,12.7,6
0.49,5,19,0.9994,0.57,11.4,5
0.49,26,121,0.9978,0.58,9.2,5
0.49,41,110,0.9982,0.61,9.2,5
0.49,25,60,0.9971,0.61,10.1,6
0.49,6,47,1.0021,0.68,12.7,6
0.49,5,19,0.9994,0.57,11.4,5
0.24,5,15,0.9991,0.6,9,6
0.24,5,15,0.9991,0.6,9,6
0.49,5,20,0.999,0.79,10.7,6
0.24,19,42,0.9946,0.57,11.7,6
0.49,10,37,1.0003,0.91,11,6
0.24,19,42,0.9946,0.57,11.7,6
0.49,10,28,0.9978,0.61,10.4,5
0.49,14,47,0.9991,0.56,9.6,4
0.49,20,78,0.9992,0.7,10,6
0.49,28,46,0.9993,0.8,10.2,6
0.24,6,14,0.9978,0.52,10,4
0.49,18,111,0.9982,0.6,9.5,5
0.49,17,110,0.9982,0.6,9.8,5
0.49,18,40,0.9976,0.51,9.8,6
0.49,5,14,1.0002,0.44,9.6,5
0.49,5,14,1.0002,0.44,9.6,5
0.49,5,15,1,0.43,9.2,5
0.49,10,21,0.9976,0.66,9.9,7
0.49,54,80,1.0002,0.76,10.7,7
0.24,8,38,0.998,0.66,9.6,6
0.49,16,47,0.9986,1.02,10.6,7
0.24,18,102,0.9967,0.59,9.3,5
0.24,19,50,0.9917,0.74,14,8
0.49,5,13,0.9976,0.74,10.5,7
0.49,21,75,0.9987,0.57,9.7,5
0.49,23,149,0.9922,0.5,11.5,6
0.49,21,75,0.9987,0.57,9.7,5
0.58,9,43,1.0004,0.58,9,5
0.17,20,38,0.9978,0.53,9.5,5
0.41,30,109,0.9998,0.57,9.3,5
0.51,6,24,0.9994,0.6,9.3,6
0.58,5,18,0.998,0.63,10,6
0.18,5,30,0.9967,0.48,9.8,6
0.45,11,22,1,0.7,9.3,6
0.27,7,23,0.9962,0.47,10,4
0.52,12,35,1.0006,0.56,9,6
0,6,14,0.9975,0.52,9.3,5
0.52,12,35,1.0006,0.56,9,6
0.13,14,63,0.9984,0.62,9.1,6
0.13,6,24,0.9984,0.59,9.2,6
0.48,10,20,0.9973,0.79,12.2,7
0.41,26,52,0.9982,0.53,10.5,6
0.37,11,65,1.0026,0.64,10.4,6
0.19,15,39,0.9956,0.52,12.7,6
0.54,25,57,0.9983,0.54,9.2,5
0.55,5,16,1.0006,0.54,9.4,5
0,18,29,0.9965,0.6,10,6
0.38,10,29,0.9962,0.74,9.8,5
0.18,10,103,0.9969,1.36,10.2,6
0.5,28,71,0.9997,0.57,9.7,5
0.5,28,71,0.9997,0.57,9.7,5
0.51,14,28,0.9982,0.93,9.8,6
0.5,4,17,1.0006,0.7,10.2,5
0.41,6,16,0.9988,0.8,9.3,5
0.24,16,112,0.9976,0.61,9.4,5
0.23,14,104,0.9976,0.62,9.4,5
0.22,9,32,0.9974,0.55,9.5,5
0.25,21,45,0.9974,0.96,12.1,6
0,21,58,0.9997,0.72,10.2,5
0,21,58,0.9997,0.72,10.2,5
0.29,5,15,0.9988,0.49,9.1,5
0.29,5,15,0.9988,0.49,9.1,5
0.26,7,31,0.9976,0.6,9.3,6
0.23,20,84,0.9964,0.61,9.3,5
0.26,7,31,0.9976,0.6,9.3,6
0.54,5,19,0.9988,0.63,9.5,5
0.14,21,43,0.9964,0.57,10.5,6
0.22,11,86,1.001,0.64,11.3,4
0.21,46,102,0.9964,0.58,9.5,5
0,24,33,0.9954,0.55,9.7,5
0.28,30,147,0.9979,0.53,9.4,5
0.27,31,145,0.9978,0.53,9.4,5
0.12,7,23,0.9964,0.65,10.2,7
0.35,25,57,0.997,1.36,10.3,6
0.45,16,40,0.9991,0.62,9.4,5
0.44,21,68,0.9992,0.63,9.5,5
0.45,16,40,0.9991,0.62,9.4,5
0.44,21,68,0.9992,0.63,9.5,5
0.45,16,40,0.9991,0.62,9.4,5
0.1,5,11,0.9984,0.69,10.1,7
0.05,6,20,0.9972,0.63,10.1,5
0.01,5,14,0.9967,0.58,11,4
0.3,10,28,0.9964,0.67,11.2,7
0.27,24,148,0.9948,0.57,11.3,6
0.39,8,32,0.9986,0.5,9.6,5
0.25,35,155,1.001,0.67,11.2,5
0.65,22,71,0.9976,0.84,14.9,5
0.59,9,30,0.9976,0.54,12,6
0.47,7,29,0.9979,0.46,9.5,5
0.17,20,53,1.0004,0.61,9.4,5
0.39,8,32,0.9986,0.5,9.6,5
0.59,23,42,0.998,0.68,10.5,7
0.07,5,20,0.9973,0.81,9.6,6
0.02,5,13,0.997,0.57,11,4
0.07,5,20,0.9973,0.81,9.6,6
0.31,15,42,0.9978,0.64,9,5
0.06,9,27,0.9972,0.7,9.6,6
0.46,5,13,0.9974,0.79,10.2,6
0.52,15,54,1,0.66,10.2,5
0.14,25,48,0.9981,0.56,9.7,5
0.36,6,16,0.998,0.6,9.5,6
0.45,6,15,0.9988,0.66,9.2,6
0.43,15,31,0.9966,0.57,11,5
0.45,6,15,0.9988,0.66,9.2,6
0.24,30,45,0.9959,0.58,10,5
0.21,5,13,0.9968,0.52,9.5,5
0.34,32,151,0.998,0.53,9.5,5
0.21,5,13,0.9968,0.52,9.5,5
0.41,7,17,0.9984,0.67,9.3,6
0.39,12,31,0.9984,0.65,10.2,5
0.41,7,17,0.9984,0.67,9.3,6
0.11,12,31,0.9979,0.48,9.9,5
0.1,45,87,0.9983,0.53,10,5
0.45,20,49,0.9972,0.54,9.6,5
0.58,15,40,1.0004,0.49,9,5
0.23,16,29,0.9962,0.49,10.2,6
0.31,32,58,0.998,0.54,9.8,5
0.23,5,15,0.997,0.56,11.3,5
0.32,35,152,0.998,0.48,9.4,5
0.23,5,15,0.997,0.56,11.3,5
0.18,13,40,0.997,0.6,9.1,5
0.23,13,38,0.9998,0.59,9.7,5
0.04,4,9,0.9962,0.47,9.4,5
0.48,5,17,0.9976,1.05,9.4,5
0,5,14,0.9966,0.54,10.7,3
0.24,12,93,0.9998,0.54,9.8,5
0.51,16,62,0.9979,1.17,9,5
0.32,21,122,0.9984,0.62,9.4,5
0.31,24,125,0.9984,0.61,9.4,5
0.02,18,44,0.9921,0.62,12.8,6
0.02,8,25,0.9972,0.67,9.5,6
0.02,8,25,0.9972,0.67,9.5,6
0.28,18,72,1.0001,0.53,9.7,5
0.55,5,19,0.9986,0.62,10.8,6
0.43,26,88,0.9984,0.57,10.1,6
0.02,8,25,0.9972,0.67,9.5,6
0.02,9,23,0.997,0.67,9.4,6
0.48,22,84,0.9972,0.7,9.6,4
0.04,4,14,0.998,0.54,9.7,4
0.15,11,54,0.999,0.49,9.9,5
0.08,10,19,0.9956,0.47,10,5
0.19,16,37,0.9966,0.51,10.5,5
0.12,11,35,0.996,0.61,11.6,6
0.47,13,33,0.9983,0.66,10,6
0.43,21,84,0.9985,0.57,10.1,5
0.34,16,112,0.9998,0.61,9.5,5
0,13,33,0.9992,0.45,9.4,5
0.36,10,48,0.9976,0.46,9.4,5
0.28,21,77,0.998,0.51,9.8,5
0.18,13,34,0.9967,0.48,9.2,6
0.36,10,48,0.9976,0.46,9.4,5
0.11,12,49,0.9968,0.57,10,5
0.04,10,22,0.9976,0.44,9.6,5
0,17,45,0.9976,0.54,9.5,5
0.04,10,22,0.9976,0.44,9.6,5
0.24,35,106,0.9982,0.53,9.2,5
0.08,15,48,0.9968,0.59,10,5
0.3,36,127,0.9965,1.62,9.5,5
0.1,5,12,0.9958,0.6,11.2,4
0.17,5,13,0.9976,0.55,10.4,5
0.09,18,49,0.9994,0.72,11.1,6
0.02,4,11,0.997,0.68,9.5,5
0.02,4,11,0.997,0.68,9.5,5
0.03,27,58,0.995,0.49,12.7,6
0.66,12,37,0.9982,0.67,9.6,5
0.13,4,14,0.9994,0.52,11.5,5
0.03,10,19,0.9966,0.47,9.6,5
0.34,16,72,0.998,0.6,9.5,5
0.2,9,39,0.9987,0.62,9.3,5
0.1,11,22,0.9963,0.5,9.5,5
0.1,11,22,0.9963,0.5,9.5,5
0,19,58,1.0002,0.65,9.3,6
0.23,28,104,0.9983,0.56,9.2,5
0,19,38,0.999,0.6,9.3,5
0.29,12,16,0.9965,0.68,11.5,6
0.24,28,139,0.99788,0.57,9.5,5
0,9,18,0.9972,0.65,9.2,5
0.58,25,101,1.00024,0.53,10,5
0.54,21,101,1.0001,0.51,9.5,5
0.18,12,28,0.99768,0.73,9.5,6
0.38,12,57,0.9978,0.47,9,6
0.4,16,68,0.99782,0.48,9.4,5
0.18,12,31,0.99761,0.72,9.6,6
0.18,12,28,0.99768,0.73,9.5,6
0.1,17,40,0.99803,0.55,9.5,5
0.1,17,40,0.99803,0.55,9.5,5
0.13,24,66,0.99785,0.61,9.4,5
0.1,17,40,0.99803,0.55,9.5,5
0.68,14,32,0.99656,1.06,9.1,6
0.07,22,47,0.99525,0.43,10.7,6
0.01,15,33,0.99488,0.46,11.2,6
0,10,31,0.99656,0.5,9.8,5
0,10,31,0.99656,0.5,9.8,5
0.21,33,88,0.99823,0.52,9.2,5
0.25,9,104,0.99779,0.57,9.7,5
0.26,5,35,0.99738,0.42,9.6,5
0,8,19,0.99701,0.53,10,6
0.26,5,35,0.99738,0.42,9.6,5
0.11,11,44,0.99888,0.55,9.5,6
0.1,12,48,0.99888,0.54,9.5,6
0.18,12,74,0.99738,0.54,9.4,5
0.32,13,98,0.99938,0.62,9.5,5
0.02,24,94,0.99744,0.53,9.7,6
0.01,7,32,0.99668,0.54,9.6,5
0.02,24,94,0.99744,0.53,9.7,6
0.26,23,143,0.9978,0.55,9.4,5
0.27,23,144,0.99782,0.55,9.4,5
0.29,1,44,0.9973,0.92,9.5,6
0.3,2,45,0.99727,0.91,9.5,6
0,7,16,0.99586,0.46,10,5
0.18,5.5,48,0.99612,0.6,10.3,6
0.17,6,18,0.9961,0.59,10.3,6
0.3,7,34,0.99788,0.61,10.5,5
0.03,21,92,0.99745,0.6,9.8,5
0,12,45,0.99676,0.6,9.4,6
0.14,9,37,0.99732,0.65,9.8,5
0.05,26,96,0.99814,0.53,10,5
0.14,9,37,0.99732,0.65,9.8,5
0.01,20,85,0.99746,0.59,9.8,5
0.41,11,61,0.9982,0.5,9.5,5
0.41,11,61,0.9982,0.5,9.5,5
0.24,19,58,0.9991,0.56,10.1,6
0.24,19,58,0.9991,0.56,10.1,6
0.17,21,119,0.998,0.52,9.3,5
0.43,18,82,0.99708,0.68,9.7,6
0.17,25,130,0.99818,0.54,9.6,5
0.02,17,87,0.99745,0.6,9.7,6
0,7,13,0.99639,0.56,10.8,5
0.54,7,26,0.99531,0.53,12.5,6
0.3,7,60,0.99786,1.18,10.2,5
0.31,24,64,0.99746,0.74,9.6,5
0.44,21,42,0.99526,0.81,10.8,7
0.34,5,14,0.9987,0.52,10.7,6
0.34,5,14,0.9987,0.52,10.7,6
0.08,26,108,0.99641,0.51,9.4,5
0.09,8,17,0.99735,0.44,10,5
0,14,86,0.99264,0.94,12.9,7
0.08,14,46,0.9971,0.66,9.6,6
0.22,4,18,0.99682,0.57,9.9,6
0.4,4,10,0.99356,0.7,12.8,7
0.39,4,10,0.99386,0.71,12.5,7
0.4,4,10,0.99356,0.7,12.8,7
0.12,4,12,0.99702,0.86,9.2,5
0.31,4,15,0.99693,0.55,10.3,6
0.1,4,14,0.99562,0.47,10.5,5
0.55,7,24,1.00012,0.68,10.9,6
0.33,20,38,0.99818,0.71,10.8,5
0.24,4,7,0.99462,0.58,11.4,4
0.54,19,41,0.99939,0.76,11.3,6
0.33,20,38,0.99818,0.71,10.8,5
0.19,8,30,0.9984,0.58,10.5,6
0.42,19,27,0.99545,0.73,11.9,6
0,21,47,0.99632,0.45,9.4,5
0.15,9,59,0.99976,0.54,9.6,5
0,9,22,0.99606,0.6,9.7,5
0,16,42,0.99154,0.74,14,7
0.13,15,36,0.9973,0.64,9.8,5
0.13,15,36,0.9973,0.64,9.8,5
0.28,6,16,0.99682,0.53,10.3,5
0.14,15,37,0.99624,0.49,10.7,5
0.34,4,8,0.9951,0.64,11,7
0.14,15,37,0.99624,0.49,10.7,5
0.09,34,45,0.99417,0.74,12.7,8
0.08,16,24,0.99376,0.77,11.1,6
0.07,5,9,0.99632,0.55,10.9,4
0.08,16,24,0.99376,0.77,11.1,6
0.42,34,48,0.99832,0.86,9.9,3
0.44,36,51,0.99836,0.86,9.9,4
0.26,16,23,0.99694,0.47,9.4,5
0.1,27,55,0.99655,0.51,9.3,5
0.28,36,100,0.99064,0.39,11.7,7
0.28,36,100,0.99064,0.39,11.7,7
0.35,9,28,0.99672,0.83,11.2,7
0.04,13,26,0.99647,0.47,10,5
0.47,9,34,0.99736,0.77,12.1,7
0,21,31,0.99629,0.63,10.3,5
0.45,34,68,0.99708,0.72,10.9,6
0.35,9,92,0.9963,0.62,9.4,5
0.46,26,42,0.9959,0.83,10.6,6
0.21,14,31,0.99689,0.66,9.8,5
0.21,14,31,0.99689,0.66,9.8,5
0.16,12,39,0.9977,0.7,9.9,6
0.21,14,31,0.99689,0.66,9.8,5
0.21,12,32,0.99689,0.66,9.8,5
0.44,9,22,0.99708,0.55,9.5,5
0.44,9,22,0.99708,0.55,9.5,5
0.32,26,122,0.99801,1.07,9.7,5
0.39,41,55,0.99652,0.73,10.9,6
0.39,41,55,0.99652,0.73,10.9,6
0.02,10,14,0.99538,0.71,11.7,7
0.39,41,55,0.99652,0.73,10.9,6
0.34,16,47,0.99594,0.78,11.3,7
0.47,17,32,0.99686,0.67,10.6,7
0.22,15,24,0.99438,0.82,11.2,6
0.06,15,85,0.99746,0.54,9.5,5
0.66,15,88,0.99357,0.6,11.5,6
0.32,7,25,0.99628,0.44,10.4,5
0.06,17,84,0.99746,0.53,9.7,5
0.06,15,85,0.99746,0.54,9.5,5
0.07,16,86,0.99748,0.54,9.7,5
0.22,13,24,0.99438,0.83,11.3,6
0.23,13,22,0.99438,0.84,11.2,6
0.22,15,24,0.99438,0.82,11.2,6
0.03,27,43,0.99578,0.64,10.9,6
0.01,31,43,0.99371,0.57,11.8,6
0.03,36,46,0.99522,0.57,10.6,5
0.24,28,48,0.99576,0.54,10,4
0.37,6,10,0.99552,0.58,11.1,7
0.46,6,10,0.99664,0.65,11.8,7
0.4,7,16,0.99614,0.79,11.8,7
0,7,14,0.99517,0.58,10.9,4
0.01,31,43,0.99371,0.57,11.8,6
0.19,30,69,0.99787,0.5,10,6
0.04,18,88,0.99745,0.55,9.5,5
0.18,10,21,0.99576,0.49,9.9,5
0,30,35,0.99533,0.65,11.4,6
0.29,14,26,0.99536,0.78,12,6
0.04,18,88,0.99745,0.55,9.5,5
0.19,30,69,0.99787,0.5,10,6
0.14,9,30,0.99824,0.64,10.5,5
0.12,8,28,0.99836,0.65,10.4,6
0.38,29,56,0.99577,0.79,12.1,7
0,32,64,0.99491,0.56,11.2,6
0.34,23,99,1.00289,0.68,9.3,5
0.24,30,52,0.99576,0.58,10.1,5
0.03,16,86,0.99743,0.57,9.7,5
0.23,10,18,0.99774,0.65,9.3,6
0.03,16,86,0.99743,0.57,9.7,5
0.03,17,88,0.99745,0.58,9.8,6
0.01,27,43,0.9955,0.58,10.7,6
0.39,17,43,0.99444,0.77,12.5,7
0.01,27,43,0.9955,0.58,10.7,6
0.39,17,43,0.99444,0.77,12.5,7
0.02,6,11,0.99892,0.49,11,3
0.36,10,39,0.99562,0.69,11.8,5
0.1,16,33,0.99736,0.69,10.8,7
0.1,16,33,0.99736,0.69,10.8,7
0.06,11,18,0.9962,0.59,10.8,7
0.06,11,18,0.9962,0.59,10.8,7
0.2,15,115,0.998,0.59,9.5,5
0.27,12,78,0.9964,0.71,11,5
0,6,9,0.9948,0.54,11.5,6
0.13,34,61,0.99528,0.59,10.8,6
0.39,7,11,0.99331,0.52,11.5,6
0.48,3,11,0.99577,0.57,13.2,6
0.46,3,9,0.99901,0.6,10.9,6
0.44,4,8,0.99674,0.62,12.2,6
0.46,3,10,0.99639,0.64,12.2,7
0.39,7,11,0.99331,0.52,11.5,6
0.4,3,6,0.99512,0.67,11.9,6
0.19,7,62,0.99395,0.61,11,5
0.31,26,45,0.99824,0.64,10.1,6
0.32,32,79,0.9964,0.72,11,6
0.12,38,46,0.99504,0.89,11.8,6
0.37,10,23,0.99786,0.56,10.5,5
0.32,32,79,0.9964,0.72,11,6
0.12,38,46,0.99504,0.89,11.8,6
0.31,26,45,0.99824,0.64,10.1,6
0.27,14,28,0.99516,0.8,11.2,5
0.36,53,77,0.99604,0.87,11,7
0.33,52,73,0.99786,0.9,10.2,6
0.19,11,75,0.99736,0.59,9.2,4
0.27,14,28,0.99516,0.8,11.2,5
0.38,10,19,0.99468,0.73,12,7
0.01,8,25,0.99746,0.73,10.5,5
0.01,13,38,0.99748,0.65,9.8,5
0.29,29,66,0.9971,0.59,9.5,6
0.01,13,38,0.99748,0.65,9.8,5
0.01,8,25,0.99746,0.73,10.5,5
0.38,19,72,0.99543,0.72,11.8,6
0.38,19,72,0.99543,0.72,11.8,6
0.5,6,26,0.99791,0.6,10.4,4
0.38,23,42,0.99356,0.72,12.9,7
0.17,7,11,0.99425,0.54,11.4,5
0.52,13,25,0.99509,0.76,12.4,7
0.49,9,17,0.99484,0.52,12.5,7
0.4,13,52,0.99834,0.64,10,7
0.34,10,45,0.99864,0.6,9.7,7
0.49,11,24,0.99498,0.64,12.1,7
0.42,7,20,0.99566,0.79,11.1,7
0.58,11,24,0.99745,0.99,12,7
0.48,6,12,0.99408,0.62,12.4,7
0.45,10,21,0.99552,0.76,11.9,7
0.45,10,21,0.99552,0.76,11.9,7
0.45,10,21,0.99552,0.76,11.9,7
0.48,6,12,0.99408,0.62,12.4,7
0.4,6,10,0.99536,0.68,11.2,7
0.48,5,9,0.99458,0.69,12.1,7
0.4,6,11,0.99538,0.54,12.2,6
0.52,9,23,0.99648,0.67,10.4,5
0.52,5,10,0.99568,0.62,11.3,6
0.52,12,51,0.99613,0.58,11.1,6
0.12,25,36,0.99519,0.71,11.3,7
0.05,12,32,0.99735,0.61,10,5
0.27,18,38,0.99518,0.85,11.1,6
0.14,7,18,0.99592,0.62,9.3,5
0.02,6,16,0.99654,0.69,9.5,5
0.39,20,27,0.99546,0.69,11.2,6
0.27,18,38,0.99518,0.85,11.1,6
0.4,24,48,0.99554,0.86,11,6
0.41,6,10,0.99604,0.58,11.9,7
0.2,23,113,0.99733,0.48,9.2,5
0.43,29,46,0.9943,0.6,12.2,6
0.09,7,22,0.99669,0.61,10.2,5
0.48,6,10,0.99724,0.87,10.9,6
0.48,6,10,0.99724,0.87,10.9,6
0.5,6,13,0.99643,0.65,11.6,7
0.44,6,12,0.99605,0.63,10.7,5
0.41,7,13,0.99658,0.62,12.1,7
0.3,35,72,0.997,0.52,9.4,5
0.3,35,72,0.997,0.52,9.4,5
0.29,31,119,0.99801,0.5,9.1,5
0.32,9,29,0.99416,0.49,11.3,7
0.49,3,6,0.9969,0.63,10.4,5
0.3,8,17,0.99774,0.71,10.5,6
0.26,13,28,0.99712,0.62,10,5
0.32,51,70,0.99418,0.82,12.9,6
0.3,8,17,0.99774,0.71,10.5,6
0.49,3,6,0.9969,0.63,10.4,5
0,7,11,0.99562,0.58,11.3,6
0.39,3,7,0.9947,0.55,11.4,7
0.3,35,70,0.99693,0.5,9.4,5
0.12,19,27,0.99596,0.49,9.4,5
0.4,14,21,0.99556,0.51,10.9,6
0.12,19,27,0.99596,0.49,9.4,5
0.28,31,68,0.99694,0.48,9.4,5
0.1,30,47,0.99554,0.48,9.4,6
0.28,31,68,0.99694,0.48,9.4,5
0.45,20,88,0.99918,0.43,9.4,5
0.06,19,41,0.99697,0.62,10.1,6
0,3,11,0.99378,0.63,12.8,7
0,3,11,0.99378,0.63,12.8,7
0.34,4,10,0.99554,0.48,9.1,6
0,7,12,0.99162,0.53,12.9,6
0.3,6,12,0.99495,0.72,11.5,7
0.38,31,47,0.99676,0.82,10.6,7
0.33,13,27,0.99516,0.84,11.7,7
0.32,4,8,0.9928,0.55,12.8,7
0.29,27,45,0.99603,0.54,10.3,5
0.32,4,8,0.9928,0.55,12.8,7
0.33,13,27,0.99516,0.84,11.7,7
0.34,12,25,0.99516,0.84,11.7,7
0.4,12,24,0.99549,0.7,12,7
0.36,26,55,0.99722,0.68,10.9,5
0.45,7,12,0.99354,0.55,12.3,7
0.31,12,19,0.9957,0.55,10.4,6
0.15,11,32,0.99604,0.48,10,5
0,22,31,0.99635,0.58,10,6
0.16,3,7,0.99454,0.58,11.2,6
0.46,14,27,0.99598,0.84,11.4,6
0.4,12,28,0.99486,0.75,12.6,7
0.37,36,109,0.99007,0.44,12.7,6
0.37,36,109,0.99007,0.44,12.7,6
0.14,10,23,0.99636,0.61,10.4,5
0.66,3,8,0.99642,0.53,11.9,6
0.66,3,8,0.99642,0.53,11.9,6
0.09,4,9,0.99584,0.54,10.5,5
0.42,3,9,0.99506,0.55,12.3,6
0.01,12,18,0.99568,0.56,10.5,7
0,17,43,0.99822,0.6,10.4,6
0.32,14,36,0.99364,0.56,12.6,6
0,28,52,0.99378,0.52,11.6,5
0.21,41,68,0.99586,0.54,10.1,6
0.01,12,18,0.99568,0.56,10.5,7
0,9,14,0.99488,0.55,11.5,7
0.01,9,15,0.99514,0.58,11,7
0,5,14,0.99854,0.53,9.6,5
0.08,14,27,0.99592,0.59,10.4,6
0.18,15,48,0.99739,0.47,9.7,6
0.34,5,17,0.99683,0.65,10.6,7
0.34,26,35,0.99356,0.59,12.5,7
0.1,20,56,0.99672,0.56,9.2,5
0.41,25,42,0.9953,0.77,12.6,7
0.21,21,39,0.99692,0.83,11.1,6
0,16,32,0.99756,0.67,10.2,5
0.19,13,26,0.99547,0.64,9.8,6
0.21,21,39,0.99692,0.83,11.1,6
0.41,18,39,0.99859,0.81,10.9,7
0.33,12,53,0.99294,0.62,12.2,6
0,32,38,0.99438,0.58,11.4,6
0,33,45,0.99612,0.62,10.7,6
0.17,27,51,0.99634,0.64,10.4,5
0.36,3,14,0.99702,0.78,10.9,6
0.36,6,17,0.99704,0.77,10.8,6
0.17,27,51,0.99634,0.64,10.4,5
0.59,16,45,0.99702,1.34,9.2,5
0.05,19,25,0.99258,0.55,12.9,5
0.42,9,20,0.99426,0.77,12.7,7
0.27,5,77,0.99747,0.62,9.1,6
0.27,5,77,0.99747,0.62,9.1,6
0.53,3,10,0.99586,0.59,12.1,7
0.25,28,90,0.99784,0.57,9.1,5
0.57,30,52,0.9971,0.76,11.6,7
0.53,3,10,0.99586,0.59,12.1,7
0.57,3,8,0.9981,0.7,9.9,6
0.5,7,16,0.99462,0.69,12.5,8
0.44,6,15,0.9956,0.64,11.4,6
0.65,6,17,0.99565,0.63,11.8,6
0.09,5,10,0.99418,0.57,11.8,6
0.18,6,20,0.9963,0.6,10.2,6
0.08,13,26,0.99358,0.72,12.5,7
0.53,3,10,0.99572,0.83,10.9,7
0.53,3,10,0.99572,0.83,10.9,7
0.35,28,52,0.997,0.62,10.8,5
0.45,19,37,0.99498,0.89,11.1,7
0.2,30,92,0.99892,0.58,9.2,5
0.26,33,75,0.9968,0.58,9.5,6
0.33,16,37,0.9972,0.58,10.7,6
